date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:12:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jan%202025%2003:12:46%20GMT	https://funtechinnovation.com/zh-hant/?p=39062	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/indexabab.html	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:47	3005/3005	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jan%202025%2003:12:47%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Finnex%2Ftable-stand%2F&format=xml	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embede943	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:47	20109/20109	---M--	200	added ('OK')	image/png	etag:%22645a8d9b-4e8d%22	https://funtechinnovation.com/wp-content/uploads/2023/05/innex.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/innex.png	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:47	149611/149611	---M--	200	added ('OK')	image/png	etag:%22645a90cb-2486b%22	https://funtechinnovation.com/wp-content/uploads/2023/05/camera-stand-main.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/camera-stand-main.png	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:47	40172/40172	---M--	200	added ('OK')	image/jpeg	etag:%22645a9551-9cec%22	https://funtechinnovation.com/wp-content/uploads/2023/05/stand-allR.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/stand-allR.jpg	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:47	83443/83443	---M--	200	added ('OK')	image/png	etag:%22645a9c15-145f3%22	https://funtechinnovation.com/wp-content/uploads/2023/05/tablestand-3type.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/tablestand-3type.png	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:48	56852/56852	---M--	200	added ('OK')	image/jpeg	etag:%22645bb8b4-de14%22	https://funtechinnovation.com/wp-content/uploads/2023/05/Before-stand.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/Before-stand.jpg	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:48	56372/56372	---M--	200	added ('OK')	image/jpeg	etag:%22645bb8b1-dc34%22	https://funtechinnovation.com/wp-content/uploads/2023/05/After-stand.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/After-stand.jpg	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:48	44300/44300	---M--	200	added ('OK')	image/png	etag:%22645bbedf-ad0c%22	https://funtechinnovation.com/wp-content/uploads/2023/05/Innex-Stand.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/Innex-Stand.png	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:48	56508/56508	---M--	200	added ('OK')	image/jpeg	etag:%22645bd4ca-dcbc%22	https://funtechinnovation.com/wp-content/uploads/2023/05/C830-stand-use-1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/C830-stand-use-1.jpg	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:49	468856/468856	---M--	200	added ('OK')	image/jpeg	etag:%22645a9e07-72778%22	https://funtechinnovation.com/wp-content/uploads/2023/05/cube-stand-use-1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/cube-stand-use-1.jpg	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:49	31251/31251	---MCZ	200	added ('OK')	text/javascript	etag:W/%22645b5cb9-7a13%22	https://funtechinnovation.com/wp-content/plugins/easy-fancybox/fancybox/1.5.4/jquery.fancybox.js?ver=1734428864	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/plugins/easy-fancybox/fancybox/1.5.4/jquery.fancyboxd99e.js	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:49	443073/443073	---M--	200	added ('OK')	image/jpeg	etag:%22645a9e0b-6c2c1%22	https://funtechinnovation.com/wp-content/uploads/2023/05/cube-stand-use-2.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/cube-stand-use-2.jpg	(from https://funtechinnovation.com/zh-hant/innex/table-stand/)
11:12:50	43392/43392	---MCZ	200	added ('OK')	text/css	etag:W/%22673781d7-a980%22	https://funtechinnovation.com/wp-content/uploads/elementor/css/post-37138.css?ver=1731690967	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/elementor/css/post-371384dff.css	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:51	95397/95397	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202025%2003:12:51%20GMT	https://funtechinnovation.com/zh-hant/wp-json/wp/v2/pages/37138	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/wp/v2/pages/37138.json	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:52	2543/2543	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202025%2003:12:52%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Finnex%2Fvisualizer-dc500%2F	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed4a75.json	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jan%202025%2003:12:52%20GMT	https://funtechinnovation.com/zh-hant/?p=37138	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/indexf97d.html	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:53	2825/2825	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jan%202025%2003:12:53%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Finnex%2Fvisualizer-dc500%2F&format=xml	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed65a3	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:53	5186/5186	---M--	200	added ('OK')	image/png	etag:%226090f283-1442%22	https://funtechinnovation.com/wp-content/uploads/2021/04/camera.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/04/camera.png	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:53	3759/3759	---M--	200	added ('OK')	image/png	etag:%2264136453-eaf%22	https://funtechinnovation.com/wp-content/uploads/2023/03/smart-focus.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/03/smart-focus.png	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:53	5715/5715	---M--	200	added ('OK')	image/png	etag:%2264136450-1653%22	https://funtechinnovation.com/wp-content/uploads/2023/03/auto-rotate.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/03/auto-rotate.png	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:53	2156/2156	---M--	200	added ('OK')	image/png	etag:%22609bac5a-86c%22	https://funtechinnovation.com/wp-content/uploads/2021/05/plugplay.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/05/plugplay.png	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:54	2002/2002	---M--	200	added ('OK')	image/png	etag:%22609bac5c-7d2%22	https://funtechinnovation.com/wp-content/uploads/2021/05/pocket-sized.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/05/pocket-sized.png	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:54	1368/1368	---M--	200	added ('OK')	image/png	etag:%2260a4de8b-558%22	https://funtechinnovation.com/wp-content/uploads/2021/05/software.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/05/software.png	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:54	272554/272554	---M--	200	added ('OK')	image/png	etag:%22649bcb3c-428aa%22	https://funtechinnovation.com/wp-content/uploads/2023/06/dc500-mainR.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/06/dc500-mainR.png	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:54	67404/67404	---M--	200	added ('OK')	image/jpeg	etag:%22645cffe9-1074c%22	https://funtechinnovation.com/wp-content/uploads/2023/05/DC500-s-pic-3-1024x652.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/DC500-s-pic-3-1024x652.jpg	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:55	104443/104443	---M--	200	added ('OK')	image/jpeg	etag:%22645d35cf-197fb%22	https://funtechinnovation.com/wp-content/uploads/2023/05/ideao-visual-cam_layout-1-1024x576.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/ideao-visual-cam_layout-1-1024x576.jpg	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:55	68510/68510	---M--	200	added ('OK')	image/jpeg	etag:%22645d00ce-10b9e%22	https://funtechinnovation.com/wp-content/uploads/2023/05/dc500-webcam-mode-1024x656.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/dc500-webcam-mode-1024x656.jpg	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:55	79733/79733	---M--	200	added ('OK')	image/jpeg	etag:%22645d2c34-13775%22	https://funtechinnovation.com/wp-content/uploads/2023/05/DC500-s-webcam-1024x652.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/DC500-s-webcam-1024x652.jpg	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:55	131292/131292	---M--	200	added ('OK')	image/jpeg	etag:%22645d2c3a-200dc%22	https://funtechinnovation.com/wp-content/uploads/2023/05/DC500-s-doccam-1024x652.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/DC500-s-doccam-1024x652.jpg	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:56	100344/100344	---M--	200	added ('OK')	image/png	etag:%22649bcac8-187f8%22	https://funtechinnovation.com/wp-content/uploads/2023/06/Dc500-hwR4-1024x627.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/06/Dc500-hwR4-1024x627.png	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:56	43134/43134	---M--	200	added ('OK')	image/png	etag:%22645d046e-a87e%22	https://funtechinnovation.com/wp-content/uploads/2023/05/Dc500-hw-button.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/Dc500-hw-button.png	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:56	25325/25325	---M--	200	added ('OK')	image/png	etag:%22649bc4f8-62ed%22	https://funtechinnovation.com/wp-content/uploads/2023/06/Dc500-hw-afR3.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/06/Dc500-hw-afR3.png	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:56	25237/25237	---M--	200	added ('OK')	image/png	etag:%22649bc3ce-6295%22	https://funtechinnovation.com/wp-content/uploads/2023/06/Dc500-hw-rotate-noiseR2.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/06/Dc500-hw-rotate-noiseR2.png	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:57	82408/82408	---M--	200	added ('OK')	image/jpeg	etag:%2261ef9b62-141e8%22	https://funtechinnovation.com/wp-content/uploads/2022/01/ideaovisualcam4-1024x576.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/01/ideaovisualcam4-1024x576.jpg	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:57	33530/33530	---M--	200	added ('OK')	image/png	etag:%226090f283-82fa%22	https://funtechinnovation.com/wp-content/uploads/2021/04/software_icon_1--1024x73.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/04/software_icon_1--1024x73.png	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:58	174/174	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jan%202025%2003:12:57%20GMT	http://funtechinnovation.com/wp-content/cache/wpfc-minified/12zxk4bt/c14zu.css	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/cache/wpfc-minified/12zxk4bt/c14zu.140.delayed	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:59	12756/12756	---MCZ	200	added ('OK')	text/css	etag:W/%2267189c72-31d4%22	https://funtechinnovation.com/wp-content/cache/wpfc-minified/12zxk4bt/c14zu.css	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/cache/wpfc-minified/12zxk4bt/c14zu.css	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:59	31251/31251	---MCZ	200	added ('OK')	text/javascript	etag:W/%22645b5cb9-7a13%22	https://funtechinnovation.com/wp-content/plugins/easy-fancybox/fancybox/1.5.4/jquery.fancybox.js?ver=1734425295	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/plugins/easy-fancybox/fancybox/1.5.4/jquery.fancybox3341.js	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:59	18594/18594	---MCZ	200	added ('OK')	text/javascript	etag:W/%226512ac4e-48a2%22	https://funtechinnovation.com/wp-content/plugins/ocean-elementor-widgets/assets/js/vendors/popper.min.js?ver=6.6.2	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/plugins/ocean-elementor-widgets/assets/js/vendors/popper.min109c.js	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:12:59	25216/25216	---MCZ	200	added ('OK')	text/javascript	etag:W/%226512ac4e-6280%22	https://funtechinnovation.com/wp-content/plugins/ocean-elementor-widgets/assets/js/vendors/tippy-bundle.umd.min.js?ver=6.6.2	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/plugins/ocean-elementor-widgets/assets/js/vendors/tippy-bundle.umd.min109c.js	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:13:00	8305/8305	---MCZ	200	added ('OK')	text/javascript	etag:W/%226512ac4e-2071%22	https://funtechinnovation.com/wp-content/plugins/ocean-elementor-widgets/assets/js/hotspots.min.js?ver=6.6.2	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/plugins/ocean-elementor-widgets/assets/js/hotspots.min109c.js	(from https://funtechinnovation.com/zh-hant/innex/visualizer-dc500/)
11:13:00	29219/29219	---MCZ	200	added ('OK')	text/css	etag:W/%2267389d0e-7223%22	https://funtechinnovation.com/wp-content/uploads/elementor/css/post-22478.css?ver=1731763470	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/elementor/css/post-224784bca.css	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:02	69778/69778	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202025%2003:13:02%20GMT	https://funtechinnovation.com/zh-hant/wp-json/wp/v2/pages/22478	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/wp/v2/pages/22478.json	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jan%202025%2003:13:03%20GMT	https://funtechinnovation.com/zh-hant/?p=22478	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/index381b.html	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:02	2724/2724	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202025%2003:13:03%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Fideao%2Fvisualizer-dc400%2F	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed3a51.json	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:03	3074/3074	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jan%202025%2003:13:04%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Fideao%2Fvisualizer-dc400%2F&format=xml	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed59b8	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:03	1386/1386	---M--	200	added ('OK')	image/png	etag:%22609bac5d-56a%22	https://funtechinnovation.com/wp-content/uploads/2021/05/A3.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/05/A3.png	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:04	327520/327520	---M--	200	added ('OK')	image/gif	etag:%2260e2c2bf-4ff60%22	https://funtechinnovation.com/wp-content/uploads/2021/07/open_process_GIF_R.gif	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/07/open_process_GIF_R.gif	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:04	93102/93102	---M--	200	added ('OK')	image/jpeg	etag:%2260cc6d4d-16bae%22	https://funtechinnovation.com/wp-content/uploads/2021/06/education_webcam_docam-s-1024x683.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/06/education_webcam_docam-s-1024x683.jpg	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:04	84841/84841	---M--	200	added ('OK')	image/jpeg	etag:%2260daade2-14b69%22	https://funtechinnovation.com/wp-content/uploads/2021/06/A3_shooting-dc400.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/06/A3_shooting-dc400.jpg	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:04	906345/906345	---M--	200	added ('OK')	image/gif	etag:%2261ef9b41-dd469%22	https://funtechinnovation.com/wp-content/uploads/2022/01/ideaovisualcamgif.gif	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/01/ideaovisualcamgif.gif	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:05	58343/58343	---M--	200	added ('OK')	image/png	etag:%2260da9ee0-e3e7%22	https://funtechinnovation.com/wp-content/uploads/2021/06/P4U._Rbip.555-1024x313.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/06/P4U._Rbip.555-1024x313.png	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:05	123868/123868	---M--	200	added ('OK')	image/jpeg	etag:%2260a33f09-1e3dc%22	https://funtechinnovation.com/wp-content/uploads/2021/05/dc400-remote-class-1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/05/dc400-remote-class-1.jpg	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:05	35251/35251	---M--	200	added ('OK')	image/jpeg	etag:%2260a34027-89b3%22	https://funtechinnovation.com/wp-content/uploads/2021/05/onlineclass-software-ideao-dc-1.jpeg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2021/05/onlineclass-software-ideao-dc-1.jpg	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:07	174/174	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jan%202025%2003:13:06%20GMT	http://funtechinnovation.com/wp-content/cache/wpfc-minified/mlhha664/bxf9k.css	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/cache/wpfc-minified/mlhha664/bxf9k.css	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:07	28450/28450	---MCZ	200	added ('OK')	text/css	etag:W/%2267187018-6f22%22	https://funtechinnovation.com/wp-content/cache/wpfc-minified/mlhha664/bxf9k.css	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/cache/wpfc-minified/mlhha664/bxf9k.css	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:07	31251/31251	---MCZ	200	added ('OK')	text/javascript	etag:W/%22645b5cb9-7a13%22	https://funtechinnovation.com/wp-content/plugins/easy-fancybox/fancybox/1.5.4/jquery.fancybox.js?ver=1734431316	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/plugins/easy-fancybox/fancybox/1.5.4/jquery.fancybox8275.js	(from https://funtechinnovation.com/zh-hant/ideao/visualizer-dc400/)
11:13:08	43844/43844	---MCZ	200	added ('OK')	text/css	etag:W/%226737b9b8-ab44%22	https://funtechinnovation.com/wp-content/uploads/elementor/css/post-36882.css?ver=1731705272	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/elementor/css/post-36882fc9a.css	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:09	95165/95165	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202025%2003:13:10%20GMT	https://funtechinnovation.com/zh-hant/wp-json/wp/v2/pages/36882	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/wp/v2/pages/36882.json	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:10	2715/2715	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202025%2003:13:10%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Finnex%2Fconnect%2F	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed5a19.json	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jan%202025%2003:13:11%20GMT	https://funtechinnovation.com/zh-hant/?p=36882	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/index3ac4.html	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:11	3077/3077	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jan%202025%2003:13:11%20GMT	https://funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuntechinnovation.com%2Fzh-hant%2Finnex%2Fconnect%2F&format=xml	D:/HTTrack_website/Funtech_website/funtechinnovation.com/zh-hant/wp-json/oembed/1.0/embedfd5a	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:11	269127/269127	---M--	200	added ('OK')	image/png	etag:%2264401c9b-41b47%22	https://funtechinnovation.com/wp-content/uploads/2023/04/Innex-connect-main2.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/04/Innex-connect-main2.png	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:12	1612/1612	---M--	200	added ('OK')	image/png	etag:%22640f406d-64c%22	https://funtechinnovation.com/wp-content/uploads/2023/03/cast-1-1.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/03/cast-1-1.png	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:12	22868/22868	---M--	200	added ('OK')	image/png	etag:%22623af5f2-5954%22	https://funtechinnovation.com/wp-content/uploads/2022/03/plug_n_play.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2022/03/plug_n_play.png	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:12	3226/3226	---M--	200	added ('OK')	image/png	etag:%2264415db5-c9a%22	https://funtechinnovation.com/wp-content/uploads/2023/04/no-software.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/04/no-software.png	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:12	2403/2403	---M--	200	added ('OK')	image/png	etag:%2264108a81-963%22	https://funtechinnovation.com/wp-content/uploads/2023/03/clutter-free-1.png	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/03/clutter-free-1.png	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:13	87714/87714	---M--	200	added ('OK')	image/jpeg	etag:%22644692d6-156a2%22	https://funtechinnovation.com/wp-content/uploads/2023/04/connect-meeting-2-1024x683.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/04/connect-meeting-2-1024x683.jpg	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:13	65524/65524	---M--	200	added ('OK')	image/jpeg	etag:%2265031735-fff4%22	https://funtechinnovation.com/wp-content/uploads/2023/09/connect-screenmirror-1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/09/connect-screenmirror-1.jpg	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:13	67358/67358	---M--	200	added ('OK')	image/jpeg	etag:%22645506c0-1071e%22	https://funtechinnovation.com/wp-content/uploads/2023/05/connect-Scenario_3R-mobi.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/05/connect-Scenario_3R-mobi.jpg	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:13	91982/91982	---M--	200	added ('OK')	image/jpeg	etag:%2265031733-1674e%22	https://funtechinnovation.com/wp-content/uploads/2023/09/connect-extendedscreen-1.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/09/connect-extendedscreen-1.jpg	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:13	100181/100181	---M--	200	added ('OK')	image/jpeg	etag:%2265031767-18755%22	https://funtechinnovation.com/wp-content/uploads/2023/09/connect_570_3_wireless-camera-1-1024x859.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/09/connect_570_3_wireless-camera-1-1024x859.jpg	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:14	38099/38099	---M--	200	added ('OK')	image/jpeg	etag:%22643d9f65-94d3%22	https://funtechinnovation.com/wp-content/uploads/2023/04/Innex-connect-after.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/04/Innex-connect-after.jpg	(from https://funtechinnovation.com/zh-hant/innex/connect/)
11:13:14	49284/49284	---M--	200	added ('OK')	image/jpeg	etag:%2264ee2aec-c084%22	https://funtechinnovation.com/wp-content/uploads/2023/08/Innex-connect-traditional-revise.jpg	D:/HTTrack_website/Funtech_website/funtechinnovation.com/wp-content/uploads/2023/08/Innex-connect-traditional-revise.jpg	(from https://funtechinnovation.com/zh-hant/innex/connect/)
